date,day,oc3,al4,pet2,can,gbl,sachet,enmix,date_type,status_process,electric_consume
1/1/2022,Saturday,0,0,0,0,0,0,0,weekend,0,50752
1/2/2022,Sunday,441240,0,0,0,0,0,0,weekend,1,56624
1/3/2022,Monday,204816,1289657,645326,0,0,0,179835,workday,1,81504
1/4/2022,Tuesday,0,1305874,968366,0,0,0,179835,workday,1,93808
1/5/2022,Wednesday,903072,1207543,969703,0,0,0,209808,workday,1,114544
1/6/2022,Thursday,309528,0,623966,0,0,0,209808,workday,1,99168
1/7/2022,Friday,703272,690926,969703,0,0,0,134877,workday,1,82896
1/8/2022,Saturday,120144,0,0,0,0,0,0,weekend,1,96608
1/9/2022,Sunday,963504,0,0,0,0,0,0,weekend,1,80336
1/10/2022,Monday,941424,0,0,0,0,0,169833,workday,1,73680
1/11/2022,Tuesday,915216,0,0,0,0,0,179835,workday,1,85536
1/12/2022,Wednesday,705432,0,0,618914,48658,52000,179835,workday,1,93536
1/13/2022,Thursday,0,0,0,621607,49063,0,179835,workday,1,77472
1/14/2022,Friday,0,0,0,0,48919,0,135086,workday,1,72096
1/15/2022,Saturday,0,0,0,0,0,0,0,weekend,0,53472
1/16/2022,Sunday,0,0,0,0,0,0,0,weekend,0,40080
1/17/2022,Monday,0,0,0,413379,0,0,179835,workday,1,61808
1/18/2022,Tuesday,0,0,0,414148,0,0,179835,workday,1,74688
1/19/2022,Wednesday,0,304560,0,620973,62940,52681,179835,workday,1,67440
1/20/2022,Thursday,0,1341977,0,414080,63475,0,0,workday,1,71952
1/21/2022,Friday,0,1262709,0,620566,0,0,0,workday,1,97440
1/22/2022,Saturday,0,1286983,0,203657,0,0,0,weekend,1,80512
1/23/2022,Sunday,0,596503,0,0,0,0,0,weekend,1,76832
1/24/2022,Monday,777816,0,644023,0,0,0,179931,workday,1,71584
1/25/2022,Tuesday,699696,0,974091,0,62809,0,179835,workday,1,98992
1/26/2022,Wednesday,885360,0,971966,0,63064,0,179835,workday,1,80768
1/27/2022,Thursday,912120,0,976560,0,62932,0,132696,workday,1,105424
1/28/2022,Friday,907176,0,971794,0,0,0,0,workday,1,90784
1/29/2022,Saturday,948456,0,0,0,0,0,121754,weekend,1,103872
1/30/2022,Sunday,543816,0,0,0,0,0,0,weekend,1,77808
1/31/2022,Monday,0,0,647897,0,0,0,179959,workday,1,67680
2/1/2022,Tuesday,0,0,975634,0,0,0,0,workday,1,72096
2/2/2022,Wednesday,440328,1315166,973989,0,0,23276,209808,workday,1,103888
2/3/2022,Thursday,927504,942343,972823,0,0,0,209808,workday,1,128560
2/4/2022,Friday,947400,1330526,968949,0,0,60571,134877,workday,1,128752
2/5/2022,Saturday,930528,1358229,0,0,0,0,0,weekend,1,136944
2/6/2022,Sunday,62088,898971,0,0,0,0,0,weekend,1,87456
2/7/2022,Monday,0,803211,0,410867,49056,0,176928,workday,1,84544
2/8/2022,Tuesday,0,126823,534720,619027,48706,0,190210,workday,1,97056
2/9/2022,Wednesday,0,0,0,198204,48830,56571,179835,workday,1,60720
2/10/2022,Thursday,118392,334903,0,619163,0,14857,0,workday,1,71696
2/11/2022,Friday,829056,0,0,506246,0,22781,134877,workday,1,97536
2/12/2022,Saturday,904368,0,0,204540,0,0,0,weekend,1,100432
2/13/2022,Sunday,899232,705600,0,0,0,0,0,weekend,1,81264
2/14/2022,Monday,697128,0,0,620973,0,0,179835,workday,1,93040
2/15/2022,Tuesday,773616,0,0,620883,63319,0,179835,workday,1,100464
2/16/2022,Wednesday,902760,0,0,621041,63269,50267,179835,workday,1,120928
2/17/2022,Thursday,416304,0,0,413628,63245,0,179835,workday,1,92752
2/18/2022,Friday,0,0,0,462392,0,60571,134877,workday,1,64032
2/19/2022,Saturday,875184,1296926,0,0,0,0,0,weekend,1,57024
2/20/2022,Sunday,826368,204274,0,0,0,0,0,weekend,1,106464
2/21/2022,Monday,277488,1338754,967783,0,0,0,179835,workday,1,105072
2/22/2022,Tuesday,853608,449177,969909,0,63623,0,179835,workday,1,122104
2/23/2022,Wednesday,920928,1180731,973337,0,63253,60571,179835,workday,1,119128
2/24/2022,Thursday,644808,1038171,972514,0,63195,0,179835,workday,1,134480
2/25/2022,Friday,596952,646697,0,0,0,60571,134877,workday,1,114976
2/26/2022,Saturday,0,0,965040,0,0,0,0,weekend,1,76240
2/27/2022,Sunday,0,0,0,0,0,0,0,weekend,0,64464
2/28/2022,Monday,541200,462206,0,0,0,0,0,workday,1,61904
3/1/2022,Tuesday,1142136,1240183,968640,0,0,0,179835,workday,1,91472
3/2/2022,Wednesday,25248,1017154,969977,0,0,45143,179835,workday,1,135984
3/3/2022,Thursday,921576,569623,314914,0,0,0,163900,workday,1,102816
3/4/2022,Friday,880992,1164377,972480,0,0,0,179835,workday,1,116336
3/5/2022,Saturday,941424,695143,0,0,0,0,0,weekend,1,107840
3/6/2022,Sunday,535176,0,0,0,0,0,0,weekend,1,78080
3/7/2022,Monday,0,0,647383,0,63475,0,188434,workday,1,62960
3/8/2022,Tuesday,0,827074,972377,0,63360,0,211469,workday,1,92144
3/9/2022,Wednesday,955872,986777,973543,0,63253,48533,184004,workday,1,103504
3/10/2022,Thursday,956136,1231303,848229,0,127395,13371,177375,workday,1,131984
3/11/2022,Friday,900696,1027611,0,0,127600,10400,133031,workday,1,126512
3/12/2022,Saturday,908856,0,0,0,63302,0,0,weekend,1,124336
3/13/2022,Sunday,905280,755383,0,0,0,0,0,weekend,1,97312
3/14/2022,Monday,936024,1176309,0,226399,0,0,178580,workday,1,104080
3/15/2022,Tuesday,423072,120789,0,622263,63418,0,173769,workday,1,114176
3/16/2022,Wednesday,0,0,0,622354,63409,57143,154782,workday,1,63072
3/17/2022,Thursday,0,1162491,0,619208,63500,0,177375,workday,1,77440
3/18/2022,Friday,509136,1278377,0,511134,0,53367,0,workday,1,116208
3/19/2022,Saturday,293808,471840,0,0,0,0,0,weekend,1,98720
3/20/2022,Sunday,939624,679097,0,0,0,0,0,weekend,1,95216
3/21/2022,Monday,880056,861463,0,0,0,0,177375,workday,1,104880
3/22/2022,Tuesday,897888,1198251,0,0,63360,0,177375,workday,1,109712
3/23/2022,Wednesday,0,509657,970971,0,63467,0,177375,workday,1,99536
3/24/2022,Thursday,0,0,974091,0,63212,0,108396,workday,1,113584
3/25/2022,Friday,0,0,972274,0,0,0,0,workday,1,76512
3/26/2022,Saturday,941760,1299394,973406,0,0,0,0,weekend,1,59696
3/27/2022,Sunday,917664,1259554,0,0,0,0,0,weekend,1,121728
3/28/2022,Monday,0,512571,0,620159,0,0,199747,workday,1,106816
3/29/2022,Tuesday,463896,875349,0,620272,63418,0,177375,workday,1,109408
3/30/2022,Wednesday,930936,885189,0,619027,63525,52743,177375,workday,1,109984
3/31/2022,Thursday,659424,706697,0,621086,63516,0,0,workday,1,141072
4/1/2022,Friday,945096,609806,0,621064,0,53054,197083,workday,1,108832
4/2/2022,Saturday,216144,0,0,0,0,0,0,weekend,1,85200
4/3/2022,Sunday,0,1337897,0,0,0,0,0,weekend,1,68240
4/4/2022,Monday,915888,1363989,630651,0,0,0,201771,workday,1,101728
4/5/2022,Tuesday,180288,429291,542743,0,99106,0,206938,workday,1,116400
4/6/2022,Wednesday,877056,802869,1072389,0,98955,0,177375,workday,1,92832
4/7/2022,Thursday,868632,1112434,971349,0,0,0,177375,workday,1,134704
4/8/2022,Friday,674208,153291,968743,0,0,0,136361,workday,1,155968
4/9/2022,Saturday,0,1267440,645189,0,0,0,0,weekend,1,76784
4/10/2022,Sunday,955248,969600,0,0,0,0,37493,weekend,1,93808
4/11/2022,Monday,934008,1336560,704091,0,63508,0,206938,workday,1,125168
4/12/2022,Tuesday,924264,783120,827520,0,63467,55962,207006,workday,1,118384
4/13/2022,Wednesday,887544,82629,0,0,63640,0,194198,workday,1,132208
4/14/2022,Thursday,226560,0,1076297,0,63418,56210,206938,workday,1,81776
4/15/2022,Friday,0,1164343,955029,0,0,0,136652,workday,1,90272
4/16/2022,Saturday,692016,1364571,942343,0,0,55962,0,weekend,1,90272
4/17/2022,Sunday,871632,1385760,0,0,0,0,0,weekend,1,114432
4/18/2022,Monday,927552,1354217,0,414940,0,0,208936,workday,1,127104
4/19/2022,Tuesday,805752,1201474,0,664420,0,55962,206938,workday,1,128288
4/20/2022,Wednesday,923880,1365874,0,761135,0,55714,206938,workday,1,109488
4/21/2022,Thursday,551592,421543,0,0,0,55714,206938,workday,1,134112
4/22/2022,Friday,585888,0,0,617760,0,0,133031,workday,1,104960
4/23/2022,Saturday,0,0,0,620045,0,37576,16779,weekend,1,85984
4/24/2022,Sunday,0,1278309,0,0,0,0,0,weekend,1,76560
4/25/2022,Monday,91608,831497,968503,621086,0,0,206938,workday,1,89472
4/26/2022,Tuesday,862464,1289109,958903,619661,0,55962,206938,workday,1,123840
4/27/2022,Wednesday,929136,1371703,0,410844,0,55962,206938,workday,1,128416
4/28/2022,Thursday,930744,1205794,0,0,0,55900,199606,workday,1,113008
4/29/2022,Friday,0,216651,0,0,0,22286,154987,workday,1,82320
4/30/2022,Saturday,0,0,0,0,0,0,0,public holiday,0,38672
5/1/2022,Sunday,0,0,0,0,0,0,0,public holiday,0,37456
5/2/2022,Monday,0,0,0,0,0,0,0,public holiday,0,43600
5/3/2022,Tuesday,0,0,0,0,0,0,0,public holiday,0,36192
5/4/2022,Wednesday,0,0,0,0,0,0,0,public holiday,0,39040
5/5/2022,Thursday,0,1372663,0,0,0,0,0,workday,1,61520
5/6/2022,Friday,0,1344651,0,0,0,0,157667,workday,1,80864
5/7/2022,Saturday,337464,840891,0,0,0,0,0,weekend,1,99856
5/8/2022,Sunday,0,384000,0,0,0,55467,0,weekend,1,69776
5/9/2022,Monday,0,0,0,0,0,0,197083,workday,1,55248
5/10/2022,Tuesday,0,1280126,0,0,63451,55467,167521,workday,1,74512
5/11/2022,Wednesday,23400,966309,0,0,0,0,0,workday,1,80512
5/12/2022,Thursday,649056,0,603497,0,0,56210,93615,workday,1,83216
5/13/2022,Friday,913248,0,0,0,0,0,206938,workday,1,94544
5/14/2022,Saturday,928848,1093989,0,0,0,0,199331,weekend,1,80848
5/15/2022,Sunday,958224,620811,0,0,0,60571,0,weekend,1,90064
5/16/2022,Monday,888312,0,0,0,0,0,0,workday,1,112592
5/17/2022,Tuesday,634392,646800,0,616538,0,60571,199606,workday,1,94320
5/18/2022,Wednesday,0,1363440,0,620566,0,60571,206938,workday,1,101408
5/19/2022,Thursday,0,1379726,0,607260,0,0,206938,workday,1,93536
5/20/2022,Friday,925128,1272789,0,0,0,52990,133031,workday,1,125264
5/21/2022,Saturday,951168,95931,0,0,0,0,0,weekend,1,93648
5/22/2022,Sunday,483336,0,0,0,0,60571,0,weekend,1,82720
5/23/2022,Monday,962904,1320274,0,621064,0,60571,176654,workday,1,74240
5/24/2022,Tuesday,0,918891,0,620973,0,22571,177375,workday,1,112576
5/25/2022,Wednesday,737112,0,0,252942,0,55962,177375,workday,1,96240
5/26/2022,Thursday,0,1311840,0,0,0,0,133031,workday,1,72720
5/27/2022,Friday,0,1307657,0,0,0,0,0,workday,1,85744
5/28/2022,Saturday,418224,1366629,0,0,0,51257,0,weekend,1,87632
5/29/2022,Sunday,0,998229,0,0,0,0,0,weekend,1,73472
5/30/2022,Monday,0,336343,0,0,0,0,177375,workday,1,63952
5/31/2022,Tuesday,0,485863,0,0,0,33429,177375,workday,1,46368
6/1/2022,Wednesday,0,763577,0,0,0,0,0,workday,1,60048
6/2/2022,Thursday,0,1152171,961886,0,63508,0,206650,workday,1,84368
6/3/2022,Friday,0,1255371,711326,0,0,0,133031,workday,1,89280
6/4/2022,Saturday,0,1094571,0,0,0,0,0,weekend,1,79184
6/5/2022,Sunday,0,685989,0,0,0,0,0,weekend,1,64592
6/6/2022,Monday,0,710091,0,0,0,0,22599,workday,1,64464
6/7/2022,Tuesday,0,0,708137,0,0,0,176173,workday,1,65040
6/8/2022,Wednesday,0,0,353280,0,63730,13371,177375,workday,1,63728
6/9/2022,Thursday,0,0,0,0,63483,0,177375,workday,1,53440
6/10/2022,Friday,0,0,0,0,127230,0,0,workday,1,53936
6/11/2022,Saturday,0,0,0,0,0,0,0,weekend,0,42800
6/12/2022,Sunday,0,0,0,0,0,0,0,weekend,0,45984
6/13/2022,Monday,0,0,0,0,0,0,203343,workday,1,51184
6/14/2022,Tuesday,0,0,0,410754,49022,0,142885,workday,1,48512
6/15/2022,Wednesday,0,0,0,620136,48713,53397,177375,workday,1,46528
6/16/2022,Thursday,0,0,0,621222,48809,0,59125,workday,1,56176
6/17/2022,Friday,0,0,0,0,48837,0,0,workday,1,58000
6/18/2022,Saturday,0,1248857,0,0,0,0,0,weekend,1,63456
6/19/2022,Sunday,0,726343,0,0,0,0,0,weekend,1,69632
6/20/2022,Monday,0,1250571,0,0,0,0,179373,workday,1,68912
6/21/2022,Tuesday,0,1179771,0,621562,63533,0,176413,workday,1,72880
6/22/2022,Wednesday,0,904183,0,620408,63689,0,0,workday,1,76800
6/23/2022,Thursday,0,1332206,0,620589,0,23029,0,workday,1,74064
6/24/2022,Friday,0,641760,0,0,0,22038,0,workday,1,79296
6/25/2022,Saturday,0,0,0,0,0,0,0,weekend,0,57888
6/26/2022,Sunday,0,0,0,0,0,0,0,weekend,0,46688
6/27/2022,Monday,0,898491,0,0,0,0,177375,workday,1,78288
6/28/2022,Tuesday,0,1189851,0,412700,0,52495,177375,workday,1,86128
6/29/2022,Wednesday,0,1263291,0,0,0,0,175452,workday,1,77744
6/30/2022,Thursday,0,1078594,0,0,0,52000,0,workday,1,83440
7/1/2022,Friday,0,1267269,0,0,0,0,0,workday,1,83248
7/2/2022,Saturday,0,1201440,0,0,0,52495,0,weekend,1,70944
7/3/2022,Sunday,0,379234,0,0,0,0,0,weekend,1,82048
7/4/2022,Monday,254208,0,0,0,0,0,179373,workday,1,64864
7/5/2022,Tuesday,534912,0,239794,0,0,0,177375,workday,1,83568
7/6/2022,Wednesday,789576,0,604011,0,0,51752,177375,workday,1,92592
7/7/2022,Thursday,788016,1296891,854846,0,0,0,177375,workday,1,105808
7/8/2022,Friday,508368,576583,0,0,0,52000,0,workday,1,99680
7/9/2022,Saturday,645144,1350000,0,0,0,0,0,weekend,1,76816
7/10/2022,Sunday,749304,463097,0,0,0,0,0,weekend,1,92112
7/11/2022,Monday,0,1197737,0,0,0,0,179270,workday,1,96352
7/12/2022,Tuesday,0,0,0,620317,0,0,177375,workday,1,66304
7/13/2022,Wednesday,332904,679954,0,619819,0,51505,177375,workday,1,68064
7/14/2022,Thursday,338232,0,0,253168,0,0,177375,workday,1,96704
7/15/2022,Friday,804336,0,0,0,0,51938,0,workday,1,91344
7/16/2022,Saturday,403944,335349,0,0,0,0,0,weekend,1,71552
7/17/2022,Sunday,0,1098069,0,0,0,0,0,weekend,1,75248
7/18/2022,Monday,0,1076160,0,0,0,0,0,workday,1,74560
7/19/2022,Tuesday,743592,370423,0,0,0,743,0,workday,1,84288
7/20/2022,Wednesday,912600,417086,0,252671,0,51752,0,workday,1,94912
7/21/2022,Thursday,484176,336514,0,621697,0,0,0,workday,1,102528
7/22/2022,Friday,932304,0,0,0,0,52495,0,workday,1,85792
7/23/2022,Saturday,745896,0,0,0,0,0,0,weekend,1,82688
7/24/2022,Sunday,0,879703,0,0,0,0,0,weekend,1,75056
7/25/2022,Monday,0,0,0,0,0,51505,206650,workday,1,76528
7/26/2022,Tuesday,0,1287257,0,0,0,0,202011,workday,1,74352
7/27/2022,Wednesday,925896,820491,0,0,0,52248,177375,workday,1,90864
7/28/2022,Thursday,835176,915120,0,0,0,0,177375,workday,1,103680
7/29/2022,Friday,924168,0,0,0,0,52495,128704,workday,1,82304
7/30/2022,Saturday,872136,0,0,0,0,0,0,weekend,1,77904
7/31/2022,Sunday,710280,654651,0,0,0,0,0,weekend,1,75904
8/1/2022,Monday,633048,1219714,0,0,0,0,178707,workday,1,105008
8/2/2022,Tuesday,559680,1360389,0,0,63730,52248,177375,workday,1,129744
8/3/2022,Wednesday,0,1330800,600206,0,0,0,177375,workday,1,85920
8/4/2022,Thursday,126000,1254137,599589,0,0,52248,0,workday,1,99152
8/5/2022,Friday,877536,1312423,0,0,0,16838,0,workday,1,111232
8/6/2022,Saturday,784008,730560,0,0,0,0,0,weekend,1,104112
8/7/2022,Sunday,916200,0,0,0,0,0,0,weekend,1,83680
8/8/2022,Monday,938760,0,0,0,0,0,177375,workday,1,85408
8/9/2022,Tuesday,958704,412114,0,621154,0,0,180039,workday,1,99488
8/10/2022,Wednesday,953376,0,0,253372,0,52248,0,workday,1,95248
8/11/2022,Thursday,252144,0,0,0,0,0,0,workday,1,74016
8/12/2022,Friday,0,0,0,0,0,52248,0,workday,1,54336
8/13/2022,Saturday,410112,0,0,0,0,0,0,weekend,1,63088
8/14/2022,Sunday,804504,0,0,0,0,0,0,weekend,1,83824
8/15/2022,Monday,705816,1280640,0,620702,0,0,0,workday,1,85600
8/16/2022,Tuesday,0,1316297,0,0,0,52495,0,workday,1,91968
8/17/2022,Wednesday,0,384926,0,0,0,0,0,workday,1,73216
8/18/2022,Thursday,0,1161360,0,620611,0,22286,177375,workday,1,63696
8/19/2022,Friday,0,1320583,0,254187,0,23029,133031,workday,1,81744
8/20/2022,Saturday,0,0,0,0,0,0,0,weekend,0,63328
8/21/2022,Sunday,0,0,0,0,0,0,0,weekend,0,54464
8/22/2022,Monday,0,1197120,0,0,0,0,177375,workday,1,58176
8/23/2022,Tuesday,0,606103,0,619412,48905,52495,177375,workday,1,85344
8/24/2022,Wednesday,0,0,0,619367,0,0,177375,workday,1,65808
8/25/2022,Thursday,0,0,0,621019,0,52000,206650,workday,1,69184
8/26/2022,Friday,0,527109,0,0,0,0,133031,workday,1,70576
8/27/2022,Saturday,0,490663,0,0,0,52248,0,weekend,1,77664
8/28/2022,Sunday,0,0,0,0,0,0,158999,weekend,1,50448
8/29/2022,Monday,0,847166,0,0,0,0,0,workday,1,57024
8/30/2022,Tuesday,0,0,700869,0,0,0,0,workday,1,82448
8/31/2022,Wednesday,0,1332137,959006,0,0,52000,173769,workday,1,87328
9/1/2022,Thursday,0,1355177,912171,0,0,0,177375,workday,1,108656
9/2/2022,Friday,0,45360,349543,0,63813,52248,0,workday,1,84016
9/3/2022,Saturday,0,796526,0,0,0,0,0,weekend,1,65776
9/4/2022,Sunday,0,1300389,0,0,0,0,0,weekend,1,87648
9/5/2022,Monday,0,448217,0,0,0,0,175452,workday,1,76352
9/6/2022,Tuesday,0,0,0,0,63335,0,177375,workday,1,60176
9/7/2022,Wednesday,0,1008069,0,0,0,44853,177375,workday,1,91712
9/8/2022,Thursday,0,446743,0,0,0,0,177375,workday,1,51712
9/9/2022,Friday,0,1308891,0,0,0,0,0,workday,1,67568
9/10/2022,Saturday,0,1197840,0,0,0,0,0,weekend,1,81792
9/11/2022,Sunday,0,473417,0,0,0,0,0,weekend,1,72896
9/12/2022,Monday,0,1156971,0,0,0,0,56725,workday,1,64720
9/13/2022,Tuesday,0,875760,0,413017,48933,0,103469,workday,1,87968
9/14/2022,Wednesday,0,0,0,413062,0,0,177375,workday,1,59648
9/15/2022,Thursday,0,0,0,412315,0,0,0,workday,1,65024
9/16/2022,Friday,0,0,0,0,0,0,0,workday,0,60848
9/17/2022,Saturday,0,1225611,0,0,0,0,0,weekend,1,65808
9/18/2022,Sunday,0,1176309,0,0,0,0,0,weekend,1,70224
9/19/2022,Monday,0,719520,0,619729,0,0,177375,workday,1,77248
9/20/2022,Tuesday,0,0,0,618891,0,0,177375,workday,1,78064
9/21/2022,Wednesday,0,0,0,407948,63615,53981,177375,workday,1,71232
9/22/2022,Thursday,0,0,0,189695,0,0,206650,workday,1,58352
9/23/2022,Friday,321504,55166,0,0,0,52248,0,workday,1,64944
9/24/2022,Saturday,238200,0,0,0,0,0,0,weekend,1,74352
9/25/2022,Sunday,32616,0,0,0,0,0,0,weekend,1,65952
9/26/2022,Monday,361752,0,354137,0,0,0,170525,workday,1,83024
9/27/2022,Tuesday,804576,486686,826080,0,0,0,177375,workday,1,98432
9/28/2022,Wednesday,390096,767314,1092343,0,0,52495,177375,workday,1,116480
9/29/2022,Thursday,799368,1272891,562320,0,0,0,177375,workday,1,147792
9/30/2022,Friday,356856,878434,0,0,0,52495,133031,workday,1,85664
10/1/2022,Saturday,0,500640,0,0,0,0,0,weekend,1,57344
10/2/2022,Sunday,795984,1076537,0,0,0,0,0,weekend,1,81936
10/3/2022,Monday,844344,0,0,0,63451,0,177375,workday,1,86912
10/4/2022,Tuesday,435216,0,0,621878,63442,0,177375,workday,1,94496
10/5/2022,Wednesday,729792,0,0,620928,0,52000,177375,workday,1,88928
10/6/2022,Thursday,693912,889406,0,412383,49008,14114,177375,workday,1,105872
10/7/2022,Friday,884232,948480,0,0,49070,25752,0,workday,1,93616
10/8/2022,Saturday,382488,1323531,0,0,0,0,0,weekend,1,103216
10/9/2022,Sunday,0,1196194,0,0,0,0,0,weekend,1,90864
10/10/2022,Monday,0,1285440,0,0,0,0,199331,workday,1,78688
10/11/2022,Tuesday,912648,1237234,0,411478,0,0,179373,workday,1,117888
10/12/2022,Wednesday,917280,475234,0,412089,0,52000,177375,workday,1,118496
10/13/2022,Thursday,605664,0,0,412496,0,0,177375,workday,1,98624
10/14/2022,Friday,555312,0,0,0,0,52000,103469,workday,1,101408
10/15/2022,Saturday,0,0,0,0,0,0,0,weekend,0,52656
10/16/2022,Sunday,788592,0,0,0,0,0,0,weekend,1,69248
10/17/2022,Monday,862800,0,354171,0,0,0,170163,workday,1,87184
10/18/2022,Tuesday,158160,1195989,963120,0,0,0,177375,workday,1,122320
10/19/2022,Wednesday,804624,948206,963257,0,0,52248,177375,workday,1,119824
10/20/2022,Thursday,868224,628114,353486,0,0,0,177375,workday,1,122720
10/21/2022,Friday,477048,0,0,0,0,0,0,workday,1,92880
10/22/2022,Saturday,64776,0,0,0,0,0,0,weekend,1,50384
10/23/2022,Sunday,0,1120971,0,0,0,0,0,weekend,1,62736
10/24/2022,Monday,0,574629,0,0,63352,0,177375,workday,1,90112
10/25/2022,Tuesday,861912,1105371,0,0,63467,0,177375,workday,1,89376
10/26/2022,Wednesday,865920,709063,0,0,63434,0,178041,workday,1,117424
10/27/2022,Thursday,743832,0,0,0,0,0,73906,workday,1,116672
10/28/2022,Friday,452352,713109,0,0,0,0,0,workday,1,94992
10/29/2022,Saturday,742128,147874,0,0,0,0,0,weekend,1,86512
10/30/2022,Sunday,0,0,0,0,0,0,0,weekend,0,68768
10/31/2022,Monday,891648,0,0,0,0,0,0,workday,1,63408
11/1/2022,Tuesday,153816,0,661371,0,63697,0,0,workday,1,88672
11/2/2022,Wednesday,0,0,945531,0,0,52248,0,workday,1,87136
11/3/2022,Thursday,0,0,853440,0,0,0,0,workday,1,96816
11/4/2022,Friday,0,368057,427817,0,0,52248,0,workday,1,72336
11/5/2022,Saturday,0,258411,0,0,0,0,0,weekend,1,57840
11/6/2022,Sunday,0,510343,0,0,0,0,0,weekend,1,59264
11/7/2022,Monday,0,259474,0,0,0,0,177375,workday,1,71424
11/8/2022,Tuesday,0,962743,0,620589,48933,0,177375,workday,1,70432
11/9/2022,Wednesday,0,1036629,0,620430,0,22781,177375,workday,1,59728
11/10/2022,Thursday,0,870926,0,620045,0,0,0,workday,1,75600
11/11/2022,Friday,0,0,0,0,0,0,0,workday,0,75760
11/12/2022,Saturday,0,1051166,0,0,0,0,0,weekend,1,60464
11/13/2022,Sunday,0,0,0,0,0,0,0,weekend,0,54960
11/14/2022,Monday,0,0,0,0,0,0,177375,workday,1,46128
11/15/2022,Tuesday,0,0,0,620272,63475,0,179902,workday,1,55040
11/16/2022,Wednesday,0,0,0,617375,63615,0,180628,workday,1,57424
11/17/2022,Thursday,0,0,0,620023,58752,0,0,workday,1,51392
11/18/2022,Friday,0,0,0,0,0,0,0,workday,0,46160
11/19/2022,Saturday,0,0,0,0,0,0,0,weekend,0,43776
11/20/2022,Sunday,0,0,0,0,0,0,0,weekend,0,39920
11/21/2022,Monday,0,0,0,0,0,0,177375,workday,1,49248
11/22/2022,Tuesday,0,0,602297,0,0,0,177375,workday,1,61216
11/23/2022,Wednesday,493920,0,604354,0,0,52990,177375,workday,1,85952
11/24/2022,Thursday,432144,0,0,0,0,0,0,workday,1,73488
11/25/2022,Friday,862104,0,0,0,0,51752,0,workday,1,72960
11/26/2022,Saturday,928944,0,0,0,0,0,0,weekend,1,77168
11/27/2022,Sunday,865056,0,0,0,0,0,0,weekend,1,61424
11/28/2022,Monday,622248,0,0,0,0,0,170643,workday,1,89600
11/29/2022,Tuesday,898416,0,0,0,48905,0,187229,workday,1,89872
11/30/2022,Wednesday,0,0,0,0,0,52495,177375,workday,1,70800
12/1/2022,Thursday,0,0,0,459428,0,0,177375,workday,1,63424
12/2/2022,Friday,906576,0,0,0,0,52248,154987,workday,1,80528
12/3/2022,Saturday,347520,0,0,0,0,0,0,weekend,1,84784
12/4/2022,Sunday,0,0,0,0,0,0,0,weekend,0,44752
12/5/2022,Monday,0,0,0,0,0,0,177375,workday,1,62544
12/6/2022,Tuesday,881712,0,705497,0,0,0,177375,workday,1,59008
12/7/2022,Wednesday,862224,0,961509,0,48658,52000,177375,workday,1,94448
12/8/2022,Thursday,840744,0,958491,0,0,15848,177375,workday,1,104016
12/9/2022,Friday,0,0,604731,0,0,0,0,workday,1,108320
12/10/2022,Saturday,907512,0,0,0,0,0,0,weekend,1,106064
12/11/2022,Sunday,1000680,0,0,0,0,0,0,weekend,1,75408
12/12/2022,Monday,0,861394,0,0,0,0,176173,workday,1,62368
12/13/2022,Tuesday,0,1059737,0,617262,0,0,177375,workday,1,99568
12/14/2022,Wednesday,0,1101291,0,620860,0,52248,177375,workday,1,91616
12/15/2022,Thursday,657168,167246,0,621132,0,22533,177375,workday,1,99600
12/16/2022,Friday,960768,313714,0,0,0,0,133031,workday,1,101200
12/17/2022,Saturday,778776,1018594,0,0,0,0,0,weekend,1,77504
12/18/2022,Sunday,0,491554,0,0,0,0,0,weekend,1,103840
12/19/2022,Monday,940008,0,0,0,0,0,178707,workday,1,96528
12/20/2022,Tuesday,667032,170434,0,0,63278,0,177375,workday,1,90128
12/21/2022,Wednesday,733536,783463,0,0,63302,0,177375,workday,1,105664
12/22/2022,Thursday,239664,570206,0,617647,0,0,103469,workday,1,102656
12/23/2022,Friday,0,1262160,0,0,48686,0,0,workday,1,74688
12/24/2022,Saturday,0,1201303,0,0,0,0,0,weekend,1,67040
12/25/2022,Sunday,0,1296789,0,0,0,0,0,weekend,1,73168
12/26/2022,Monday,0,1040743,0,0,0,0,179373,workday,1,80320
12/27/2022,Tuesday,0,0,954103,0,0,0,177375,workday,1,82720
12/28/2022,Wednesday,0,0,959040,0,0,55962,177375,workday,1,69008
12/29/2022,Thursday,0,80606,599280,0,0,0,113323,workday,1,73232
12/30/2022,Friday,0,328869,0,0,0,55962,0,workday,1,75136
12/31/2022,Saturday,0,726617,0,0,0,0,0,weekend,1,56864
1/1/2023,Sunday,0,1232674,0,0,0,0,0,weekend,1,74528
1/2/2023,Monday,0,1127897,0,0,0,0,176173,workday,1,66512
1/3/2023,Tuesday,0,1149189,0,620091,63434,0,177375,workday,1,82176
1/4/2023,Wednesday,0,1230034,0,619887,0,0,177375,workday,1,87040
1/5/2023,Thursday,0,1274297,0,413130,48871,0,177375,workday,1,89168
1/6/2023,Friday,535992,1059737,0,0,49371,0,0,workday,1,98736
1/7/2023,Saturday,618336,0,0,0,0,0,0,weekend,1,99792
1/8/2023,Sunday,934536,0,0,0,0,0,0,weekend,1,82320
1/9/2023,Monday,931512,1330971,0,414307,49269,0,180705,workday,1,96208
1/10/2023,Tuesday,203760,1218720,0,414103,0,0,177375,workday,1,110160
